username,portfolio_size,agentic_share,avg_mu,avg_builds
vero-api,19,0.474,8.263157894736842,112.26315789473684
vincesoft,7,1.0,1.1428571428571428,3.7142857142857144
viralanalyzer,87,0.667,5.942528735632184,18.60919540229885
vittuhy,6,0.333,4.333333333333333,24.833333333333332
vulnv,70,0.757,18.02857142857143,9.485714285714286
vuzol,2,0.0,1.5,5.0
webfinity,2,0.5,30.0,93.5
webscrapewizard,4,0.0,0.75,33.75
whole_butterwort,2,0.5,1.0,6.0
wibuild.in,10,0.8,6.0,29.5
witty_welcome,2,0.0,0.0,2.5
wonderful_beluga,7,0.143,0.7142857142857143,8.0
woundless_insurance,4,0.0,0.5,35.75
woundless_vehicle,2,0.5,1.0,10.5
x402farm,14,1.0,1.7142857142857142,5.5
x_guru,18,0.611,39.111111111111114,19.22222222222222
yuancore,2,0.0,1.0,3.5
yuchiaoniu,4,0.0,0.75,4.25
zen-studio,129,0.922,37.263565891472865,47.48062015503876
zenisbit.com,2,0.5,1.5,67.5
zscrape,2,0.0,0.0,49.0
zsoftware,7,0.0,0.2857142857142857,11.142857142857142
scrapelabsapi,37,0.0,0.8108108108108109,3.5405405405405403
scrapemaster_in,2,0.5,2.0,15.5
scrapepilot,68,0.059,3.3970588235294117,7.044117647058823
scraperpro,4,0.75,2.75,52.25
scrapers_lat,698,1.0,0.9154727793696275,9.606017191977077
scrapesignal_labs,10,0.0,1.0,2.0
scraping_empire,3,0.0,0.3333333333333333,35.333333333333336
scraping_solutions,30,0.733,76.83333333333333,41.3
42far,3,0.0,0.6666666666666666,3.0
4l3c,4,1.0,1.25,4.75
abidchaudhry,4,0.75,1.25,2.0
accelerationengg,11,0.091,0.7272727272727273,35.81818181818182
actionable_courier,2,0.0,0.5,4.0
actor_builder,3,0.667,2.0,19.0
actorforgehq,4,1.0,1.0,9.0
adored_maze,3,0.667,1.0,14.0
advantageous_subcontra,11,0.273,1.7272727272727273,16.454545454545453
aeonkosmos,2,0.0,3.0,40.0
aether_studio,11,1.0,1.0,4.363636363636363
agency-shift,18,0.944,1.1111111111111112,2.1666666666666665
agiliton,5,0.6,0.2,1.2
ahampton83,7,0.0,0.14285714285714285,4.714285714285714
ahmed-khaled,2,1.0,1.0,40.5
ai_stuffapi,2,0.0,1.0,21.5
akash9078,47,0.957,8.191489361702128,27.74468085106383
akeeml,4,1.0,1.0,1.5
alaricus,5,1.0,2.6,21.2
alexist,153,0.0,0.9803921568627451,1.0980392156862746
alexmorain,5,1.0,1.0,5.4
aligned_safe,2,0.5,1.0,8.5
allanjblythe,7,0.143,1.0,2.4285714285714284
amazon-scraper,4,0.25,50.0,24.0
ambitious_door,5,0.4,1.4,2.6
ammarsalmi,2,0.5,1.0,17.5
amusing_lane,2,0.0,0.5,8.0
anointment,11,0.0,0.18181818181818182,3.272727272727273
antishock,32,1.0,1.09375,2.125
apexweb,5,0.8,1.0,5.6
api-ninja,34,1.0,111.38235294117646,27.61764705882353
api_creators,2,1.0,6.0,28.5
apifmcpfactory,26,1.0,0.9230769230769231,4.115384615384615
apimaestro,20,1.0,745.65,51.85
apioracle,3,0.0,9.666666666666666,9.333333333333334
apple_yang,19,1.0,43.31578947368421,22.736842105263158
argusapi,3,0.0,15.0,38.0
ascensionworks,3,1.0,1.0,31.666666666666668
ashersam01,4,1.0,0.25,37.0
aspiring_barricade,9,0.444,1.0,2.4444444444444446
autoclient,7,0.286,0.7142857142857143,33.57142857142857
automation_nerd,5,0.2,0.6,11.6
bene123,4,0.25,1.0,1.75
benthepythondev,943,1.0,1.498409331919406,2.5737009544008482
beyondxl,2,1.0,1.0,5.0
bikram07,14,0.0,0.8571428571428571,2.9285714285714284
bikrambiswas,3,1.0,0.0,26.0
bitme,2,0.0,1.0,2.5
blue_hero,2,1.0,0.5,7.5
brazilayer,5,1.0,1.0,3.4
breathtaking_turtle,2,1.0,1.5,21.0
brick_joey_yto,7,1.0,0.8571428571428571,20.428571428571427
brilliant_ethics,3,0.0,0.3333333333333333,7.666666666666667
broto.tech,3,0.667,2.3333333333333335,71.33333333333333
busayoroyalty08,2,0.5,1.0,1.5
busy_donkey,4,0.75,0.25,12.0
canonrow,2,1.0,1.0,4.0
caulleonard,27,0.111,0.7777777777777778,5.0
champ1918,2,1.0,1.0,11.5
charles986,3,1.0,0.6666666666666666,12.0
chiemelah_tech,3,0.0,1.6666666666666667,2.3333333333333335
chitosibug3,3,0.333,24.0,11.666666666666666
chrisp1211,90,1.0,1.1,2.611111111111111
chuckling_yarn,5,0.8,1.0,7.4
cipher_zero,2,0.0,1.0,7.5
claudethegoat,7,1.0,1.0,2.2857142857142856
clawdeus,15,1.0,0.7333333333333333,3.2666666666666666
clothefobia,48,0.25,0.8125,12.0625
codebyte,12,0.417,5.083333333333333,10.583333333333334
codemaggot,2,1.0,5.5,25.5
coder_zoro,35,0.0,0.37142857142857144,10.714285714285714
codsec,2,0.0,0.5,17.0
compx_pro,2,0.0,0.0,5.0
conceivable_jet,2,1.0,0.5,9.5
congism,6,0.667,5.166666666666667,4.666666666666667
contacts-api,447,0.004,0.8277404921700223,5.776286353467562
convertfleetdotonline,37,0.405,2.7837837837837838,8.864864864864865
crawlworks,3,1.0,146.0,19.0
crearcode,2,1.0,1.0,17.5
creative_tablecloth,5,0.0,1.8,21.4
crowley,3,0.667,1.3333333333333333,6.0
crw,14,1.0,14.928571428571429,53.714285714285715
dadhalfdev,68,0.838,1.2647058823529411,7.661764705882353
damdamdoom,5,1.0,1.0,2.4
danielmilevski9,7,0.143,9.285714285714286,9.714285714285714
data_dino,22,0.864,1.1818181818181819,4.409090909090909
dataharvester,4,0.0,1.75,33.0
datapeak,5,0.8,9.8,2.0
datasteady,3,1.0,0.6666666666666666,10.333333333333334
datawebot,3,0.0,10.0,21.666666666666668
datawharf,3,1.0,1.0,2.6666666666666665
dc-codes426,2,0.0,0.5,2.0
dealgate,4,1.0,1.75,7.25
deepapi,2,1.0,0.5,21.5
determined_cypress,3,0.0,0.6666666666666666,1.6666666666666667
devilscrapes,150,1.0,1.1533333333333333,4.86
dp862,6,1.0,2.0,2.0
drramerets,11,0.0,1.0,11.636363636363637
dwelldata,4,1.0,1.0,4.0
dz_omar,38,0.289,23.13157894736842,33.55263157894737
echocall,3,0.333,1.0,8.0
ecomdate,3,1.0,18.333333333333332,13.666666666666666
eiv,19,1.0,3.473684210526316,11.368421052631579
elegant_economy,6,0.667,2.6666666666666665,4.666666666666667
elite_scraping,3,0.333,0.3333333333333333,35.333333333333336
entertained_pectoral,3,0.0,0.6666666666666666,1.0
environmental_audio,4,1.0,1.0,5.0
epicscrapers,52,0.962,5.134615384615385,13.557692307692308
esdrasdw,9,0.556,1.2222222222222223,22.77777777777778
ethanteague,3,0.0,1.3333333333333333,3.0
excellence_scraping,3,0.0,0.6666666666666666,4.666666666666667
exciting_perfume,4,0.0,0.25,44.75
expected_knight,7,0.0,6.428571428571429,6.142857142857143
fabian_projects,3,0.667,0.3333333333333333,3.0
falcon_74,2,0.5,17.5,7.0
farodata,2,1.0,1.0,32.5
fastcrawler,47,0.319,4.382978723404255,45.276595744680854
fearless_sharpener,2,0.0,0.5,38.0
flamboyant_liner,33,1.0,0.7272727272727273,1.7575757575757576
flamelit_arowana,30,0.0,0.23333333333333334,2.8
flipper_ai,6,0.667,1.1666666666666667,6.833333333333333
fmchisti,9,0.111,1.6666666666666667,16.555555555555557
focused_vanguard,5,1.0,3.8,13.2
forlex,8,0.875,3.375,10.875
fourwake,10,1.0,1.2,5.6
fredonium_angel,2,1.0,0.0,3.0
gainful_basil,3,0.0,2.0,1.0
gauzy_synthesizer,2,0.0,0.0,6.0
geneius,12,1.0,1.0,15.75
generous_fog,2,1.0,1.0,10.0
ghewaretech,2,1.0,1.5,18.0
gmangabeira2,2,1.0,1.0,18.0
goblinmode2700,2,0.0,0.5,2.0
good-apis,55,0.982,0.9818181818181818,3.0
grassy_flugelhorn,2,1.0,0.5,4.5
greza,2,0.5,2.5,8.0
groupoject,20,1.0,0.4,4.15
guezi,7,1.0,1.0,2.142857142857143
haehnchen,2,0.5,1.0,8.5
hamza.alwan,4,0.0,0.5,92.25
hanpro,2,1.0,0.5,18.0
happy_b,9,1.0,5.222222222222222,11.333333333333334
hata1234,3,1.0,0.3333333333333333,2.0
hckr-studio,2,0.0,0.5,13.5
henrycrawl,5,1.0,1.2,14.0
hereditary_model,12,1.0,0.75,2.8333333333333335
herus13,23,0.522,9.652173913043478,33.04347826086956
hexagonal_vanity,3,0.0,1.0,1.6666666666666667
hitokawa,2,1.0,0.0,4.0
hotels-scrapers,5,0.4,4.8,18.0
hulkscrape,7,0.571,3.2857142857142856,10.428571428571429
hyperscrape,2,0.5,2.0,23.0
idapixl,2,0.5,0.5,4.0
igview-owner,119,0.58,16.050420168067227,10.025210084033613
imapp,3,0.0,1.0,21.666666666666668
incognito_mode,10,1.0,3.4,8.0
inovaflow,15,0.333,2.533333333333333,45.93333333333333
insight_api_labs,4,0.0,1.5,12.0
intelscrape,45,0.089,3.6666666666666665,28.666666666666668
iron-crawler,37,1.0,2.864864864864865,6.405405405405405
ishekofficial,3,0.0,1.3333333333333333,30.0
its_raghav,2,1.0,0.5,1.5
jan.jiran,5,0.6,3.2,12.6
janbuchar,7,0.0,2.142857142857143,16.142857142857142
jancurn,11,0.0,2.4545454545454546,20.727272727272727
jasondev,4,0.5,1.0,11.5
jeeves_is_my_copilot,46,1.0,0.8695652173913043,3.1739130434782608
jirimoravcik,6,0.0,3.0,12.666666666666666
joaosbp,10,0.0,1.0,8.1
jobspipe,2,0.0,4.0,2.0
johnadeolu401,2,1.0,2.5,6.5
jongoose,19,1.0,1.0526315789473684,1.4210526315789473
josef.prochazka,5,0.0,0.6,23.4
jpmarketdata,71,1.0,1.0140845070422535,8.647887323943662
jupri,151,0.0,3.1456953642384105,56.980132450331126
jy-labs,16,0.313,6.625,32.3125
kakama,3,0.333,1.6666666666666667,2.0
kaladata,4,0.0,1.0,8.5
karamelo,27,0.519,62.111111111111114,63.55555555555556
kevinserver24,13,1.0,1.0,4.461538461538462
knowten,13,0.769,9.461538461538462,25.53846153846154
ko_sunam,2,0.0,0.0,2.5
kondasviktor,7,0.143,1.0,12.714285714285714
krazee_kaushik,20,1.0,10.45,105.2
kuroshio-data,4,1.0,1.0,5.5
kutaui,3,0.0,0.3333333333333333,5.333333333333333
kvantis,2,0.0,1.0,6.0
lafuan,10,0.0,0.5,10.5
lance_api,14,1.0,1.2857142857142858,13.714285714285714
leadops_lab,3,1.0,0.6666666666666666,2.0
licify,2,0.5,2.5,5.0
lirafrt,3,1.0,1.0,2.3333333333333335
logfabric,4,1.0,1.0,8.75
lumaxys,5,1.0,1.2,31.0
madeingermany,7,0.286,1.2857142857142858,5.857142857142857
maehdakvan,2,1.0,0.5,11.5
malmon,9,0.889,0.7777777777777778,17.555555555555557
mapsize17,11,0.0,1.0,3.090909090909091
matheus_dev_natal,2,1.0,1.0,5.0
matrix-crawl,7,0.429,0.42857142857142855,2.5714285714285716
matymar,2,0.0,2.0,7.5
mavilinklabs,3,1.0,1.0,15.333333333333334
memorable_alphabet,6,1.0,2.0,7.5
mhamas,9,0.111,0.5555555555555556,15.222222222222221
mirthful_radish,2,0.0,5.0,2.0
mnmkng,7,0.0,1.0,10.857142857142858
mocha_tassel,8,1.0,1.0,4.5
mooseandraven,8,1.0,0.75,10.5
motivational_nickel,12,0.833,3.5,125.83333333333333
mpelas,7,0.286,0.42857142857142855,29.714285714285715
mu0i,14,1.0,1.0,16.5
muhammad4hmed,10,1.0,1.0,3.5
muhammad_noman_riaz,10,0.8,3.0,21.0
musicae,4,1.0,4.75,32.5
myagizm,62,0.984,0.6935483870967742,9.016129032258064
nadpra,2,0.5,15.5,17.0
native_emblem,4,1.0,6.0,5.25
nativefoundation-inc,4,0.5,0.5,36.0
netorb,2,0.5,1.5,32.5
nexgensignal,30,1.0,0.9666666666666667,2.466666666666667
nickslam,20,1.0,1.35,8.9
nishanth_kj,2,0.0,1.0,17.5
nizantei,2,1.0,0.5,4.5
nmdmnd,2,0.0,0.0,16.5
nocodeninja_ng,2,1.0,0.5,15.5
nogards95,13,1.0,1.6923076923076923,7.461538461538462
nourishing_fort,2,1.0,1.5,43.5
novamarie1,2,0.5,0.5,2.5
obicodes,4,0.25,0.5,11.5
oblanceolate_mandola,12,1.0,0.6666666666666666,4.666666666666667
obliging_persimmon_cki,25,0.24,0.56,4.76
odaudlegur,8,0.0,0.75,64.375
onescales,28,0.393,10.571428571428571,47.92857142857143
openactor,2,1.0,8.5,23.0
opspawn,3,0.0,0.6666666666666666,4.333333333333333
oswaldocarabano,9,1.0,1.1111111111111112,14.333333333333334
oxygenated_quagmire,13,1.0,7.0,5.3076923076923075
ozapp,3,1.0,1.6666666666666667,22.0
panzerhans,3,0.333,0.0,18.0
pappy-dev,11,1.0,0.8181818181818182,3.727272727272727
paradox-analytics,2,0.0,0.5,50.0
patfer3dcoding,2,0.0,1.0,24.5
petr_cermak,13,0.0,0.7692307692307693,31.923076923076923
pintxuki,7,0.0,1.8571428571428572,27.714285714285715
plenteous_humidifier,8,0.75,0.375,2.125
plotbench,5,0.6,1.0,2.2
pnda,4,1.0,8.25,13.5
popular_denim,3,0.0,1.0,2.6666666666666665
pricepirate,2,1.0,9.0,21.5
primeflowio,3,0.667,0.6666666666666666,5.0
prince_gabriel,2,0.5,1.5,4.0
prog-party,6,0.0,0.16666666666666666,5.166666666666667
promptica,9,0.889,0.8888888888888888,5.555555555555555
pxlbyt-co,2,0.0,1.0,3.5
qualifyops,16,1.0,4.0,2.0625
raidr-api,10,0.6,3.1,4.7
raional,11,1.0,1.0909090909090908,5.2727272727272725
ramosss,2,0.0,0.5,11.0
ratio_tech,8,1.0,1.0,4.5
rationalistic_counsel,7,1.0,0.7142857142857143,2.857142857142857
redfoxxie,13,1.0,1.1538461538461537,5.538461538461538
reflective_plagioclase,5,0.6,0.6,8.0
research_master,3,1.0,1.6666666666666667,6.333333333333333
resounding_diplomacy,9,0.667,1.0,13.0
reviewly,30,0.4,2.6666666666666665,2.966666666666667
riadh_chebbi,3,1.0,1.0,3.6666666666666665
ribtools,6,0.167,4.5,17.666666666666668
rocketagro,2,0.0,0.0,11.0
rodrgds,6,0.667,0.5,13.833333333333334
rothy,3,0.0,0.6666666666666666,5.666666666666667
rowsmith,6,0.0,1.0,1.8333333333333333
runtime,26,0.808,1.5769230769230769,72.8076923076923
ruv,3,1.0,1.0,28.666666666666668
ryanclinton,149,0.973,5.6644295302013425,14.046979865771812
s-r,56,0.929,23.160714285714285,17.357142857142858
sallbro,2,0.5,0.5,16.0
scalelist,4,1.0,5.75,17.5
scrapearchitect,62,0.0,1.2096774193548387,21.806451612903224
scrapecraze,34,0.0,1.0294117647058822,1.0
scrapingshark,2,0.0,0.5,7.5
scraptik,2,0.5,357.0,26.5
seemuapps,175,0.977,8.028571428571428,8.777142857142858
sentry,56,0.518,3.6607142857142856,14.107142857142858
seralifatih,20,0.3,2.25,19.2
serene_trombone,4,0.0,1.0,7.0
shuicici,4,0.25,0.25,6.0
sigma-dev,2,0.0,3.5,3.5
signalbase,7,1.0,6.285714285714286,17.0
signalbench,9,0.222,3.6666666666666665,4.888888888888889
signalcrawl,13,0.077,0.9230769230769231,2.5384615384615383
silva95gustavo,3,0.667,200.33333333333334,148.66666666666666
simoit,6,1.0,5.666666666666667,22.5
skcho,6,0.667,1.8333333333333333,30.666666666666668
slim_katrina,3,1.0,0.6666666666666666,3.0
smart_tech_resources,7,0.0,0.42857142857142855,1.0
social-fetch,8,1.0,2.125,43.5
sourcedirect,6,1.0,0.8333333333333334,4.833333333333333
spidoosho,2,0.0,0.0,19.5
spiky_pepperoni,3,0.0,0.0,1.6666666666666667
sree_brag,3,1.0,0.6666666666666666,19.333333333333332
stech_ai,3,0.667,1.0,197.33333333333334
stefanie-rink,4,0.25,1.25,19.5
stepskop,4,0.0,0.25,19.5
studious_allergy_mig,5,1.0,1.2,5.0
superlativetech,15,0.0,3.533333333333333,47.13333333333333
symphony_bots,3,0.0,1.0,4.333333333333333
syntellect_ai,17,0.765,1.2941176470588236,7.0
tacps126,3,1.0,0.6666666666666666,28.0
tactful_anvil,13,1.0,3.0,2.6153846153846154
tcz,2,0.0,0.5,22.5
tempting_district,3,1.0,0.3333333333333333,3.3333333333333335
the.beast,5,0.4,0.8,9.4
thehouroft,5,0.0,0.0,1.0
therealdude,3,0.667,2.0,25.0
thescrappa,91,0.868,1.835164835164835,7.802197802197802
thirdwatch,134,0.963,10.507462686567164,13.007462686567164
thrilled_estuary,2,1.0,0.5,8.5
tomas.gabik,3,0.667,0.3333333333333333,6.333333333333333
tomas.nosek,3,0.333,0.3333333333333333,18.333333333333332
tomko5peter,2,0.0,0.0,11.5
toronto_777,18,0.0,0.9444444444444444,2.0
tpa_d,3,1.0,0.6666666666666666,6.0
tristana,5,0.8,1.2,3.4
undrtkr984,3,0.0,0.6666666666666666,6.666666666666667
upstanding_biobot,5,1.0,1.6,12.4
venueengine.co,2,1.0,3.0,11.0
vibexcoder,3,0.0,0.0,3.3333333333333335
victorious_ukulele,3,1.0,0.0,37.333333333333336
watcher.data,4,1.0,91.25,18.5
web_wanderer,14,0.929,97.21428571428571,111.35714285714286
webunlocker,2,1.0,2.5,62.0
westerly_palisade,28,0.714,0.75,15.535714285714286
whole_yolk,2,1.0,0.0,14.5
wiggly_book,8,0.875,0.875,3.875
wilico,2,1.0,8.5,20.5
workhard3000,2,0.5,8.5,39.5
xiaoyu-ai,4,0.75,1.0,6.5
xtech,40,0.35,1.125,14.7
yasir-on-apify,5,0.4,10.6,45.2
yasmany.casanova,10,1.0,4.1,15.4
yesintelligent,9,0.778,1.4444444444444444,10.333333333333334
youfuxu,23,1.0,1.0869565217391304,3.1739130434782608
yourwingman,9,0.0,1.2222222222222223,4.888888888888889
zalizedata,3,0.0,1.0,1.0
zapticx,4,0.75,1.0,9.5
zeropointstudio,2,1.0,6.0,4.5
zerrouki-samir,2,0.0,0.0,3.0
zinin,147,1.0,0.7482993197278912,8.591836734693878
zuldeira,3,0.667,0.3333333333333333,26.0
scraper-engine,591,0.005,1.598984771573604,6.377326565143824
scraperforge,49,0.0,0.7551020408163265,5.387755102040816
scrapevanta,34,0.0,0.7058823529411765,5.294117647058823
scrapeverse,16,0.375,10.1875,24.0
scrapido,40,0.0,1.0,6.3
0xgollum,31,0.968,2.064516129032258,4.258064516129032
accomplished_yapok,2,0.0,0.5,85.0
acebuilds,6,0.833,3.1666666666666665,9.166666666666666
adobeflex,21,0.905,0.9523809523809523,2.0
adventurous_nut,10,0.4,1.2,32.1
aetheragent,24,1.0,0.9583333333333334,1.3333333333333333
afanasenko,17,0.882,59.23529411764706,108.70588235294117
ahmdshrif,16,1.0,0.625,6.5
ahmed_hrid,11,0.455,2.6363636363636362,4.909090909090909
ahmed_jasarevic,90,0.967,1.988888888888889,10.633333333333333
ai_crew_solutions,3,0.333,1.3333333333333333,16.333333333333332
alex_r_ai,2,1.0,1.5,3.0
alirezaeidgah,2,0.0,0.5,9.5
amcllc,2,0.5,1.0,5.0
amit123,6,0.5,17.0,36.166666666666664
andok,66,0.97,2.5454545454545454,5.7272727272727275
anyhowmarketer,2,0.5,1.0,14.0
anykeytools,4,0.0,0.0,3.25
api-empire,147,0.0,4.360544217687075,7.35374149659864
apify_daniel,10,0.0,0.7,1.0
apium,6,0.167,0.6666666666666666,4.166666666666667
appsigma,4,1.0,1.25,3.5
arvin-data,2,1.0,1.0,2.0
aspiring_hypotenuse_ior,12,1.0,1.0,3.5833333333333335
aurumworks,5,1.0,0.6,4.2
automationagents,60,0.983,0.6666666666666666,5.466666666666667
axesso_data,41,0.805,20.390243902439025,11.195121951219512
axlymxp,106,0.689,2.518867924528302,4.452830188679245
aymorato,5,0.0,0.8,35.8
ayrtondavoli97,14,0.857,1.2857142857142858,34.785714285714285
ayyouba,3,1.0,2.0,4.666666666666667
bahc19,4,1.0,1.0,10.0
bedazzled_omen,2,0.5,1.0,5.0
believable_fork,2,1.0,1.5,11.0
benedictmendoza,3,1.0,1.0,3.0
bercikgroup,7,0.286,1.0,1.2857142857142858
bestscrappers,2,1.0,1.5,17.0
beyondforge,3,1.0,0.6666666666666666,17.333333333333332
beyondops,4,1.0,28.0,9.5
bipbip-apis,5,1.0,1.0,2.8
bizbot2026,4,0.75,1.25,7.5
blaidlink,5,1.0,0.0,5.6
blazing_stake,18,0.833,0.9444444444444444,1.3333333333333333
blukaze,6,1.0,0.5,12.666666666666666
borisinc,3,0.667,1.0,7.333333333333333
bornoo,44,1.0,0.8181818181818182,5.840909090909091
bounceverify,2,0.5,179.0,19.0
boundary,2,0.0,0.5,9.0
boxbox10,5,0.6,1.4,2.4
brave_zygantrum,4,0.75,0.5,42.75
bravolad,2,0.0,1.0,3.5
bri_scrappers,3,0.0,0.3333333333333333,4.333333333333333
bridgeworks,3,1.0,1.0,3.3333333333333335
bright_oven,5,1.0,2.6,3.2
bronze_shovel,2,0.0,0.0,8.5
bytepulselabs,28,0.929,4.428571428571429,17.785714285714285
capable_cauldron,3,1.0,7.0,28.0
captivated_mix,2,0.0,0.0,4.5
car_map,2,0.0,0.0,9.5
carranza-tech,4,1.0,1.0,2.0
catalini82,6,1.0,1.1666666666666667,6.166666666666667
catandgoose,4,0.5,1.0,7.0
cblu,8,0.125,1.25,6.625
celebrated-quadraphonic,6,0.5,0.5,14.833333333333334
ceo.sss,4,1.0,1.0,2.75
chalkandcheese,3,0.0,5.333333333333333,41.666666666666664
cheap_scraper,3,1.0,3172.0,33.333333333333336
chilly_damask,4,0.75,1.5,4.0
chuckling_hemp,2,0.0,0.5,1.5
citature,8,0.875,0.0,12.75
clearpath,75,0.747,30.653333333333332,51.54666666666667
competent_clarinet,5,0.0,2.4,19.6
craig337,3,0.0,1.0,66.33333333333333
cypherai,2,1.0,2.5,9.5
dami_studio,175,0.994,1.6914285714285715,11.92
dan8433,2,1.0,1.0,6.0
danny.hub,8,0.25,7.625,53.375
dash_authority,5,1.0,0.4,4.4
data_lattice_au,2,0.5,1.0,3.5
data_master,2,0.0,0.0,3.0
data_xplorer,14,0.643,89.78571428571429,186.14285714285714
datamill,4,1.0,1.0,5.25
datara,5,0.2,2.6,15.4
deeper,2,1.0,8.5,111.0
desmond-dev,8,0.0,1.375,3.25
devil_port369-owner,27,0.63,8.518518518518519,48.333333333333336
devninja,8,0.0,1.375,32.0
dhrumil,29,0.0,7.448275862068965,38.48275862068966
direct_duty,5,0.4,0.0,16.0
diverse_venture,13,1.0,0.8461538461538461,1.5384615384615385
domainscope,6,1.0,1.0,4.166666666666667
doppelspotter,2,0.0,1.0,11.0
drkiwi,2,1.0,1.0,7.0
ducto,2,0.0,2.0,5.5
eager_vitamin,6,0.167,1.0,3.8333333333333335
eastwoodapps,3,1.0,1.3333333333333333,5.333333333333333
easy_peasy_api,2,0.0,0.5,7.0
elisabethhitz,13,0.0,0.46153846153846156,8.076923076923077
eloquent_mountain,13,0.231,3.4615384615384617,32.07692307692308
emoubarak,2,1.0,1.0,9.5
emreyilmaz,10,0.0,1.0,1.5
enfex,20,0.95,0.95,2.15
ernestx,4,1.0,1.0,21.75
eschalon,4,0.0,1.0,1.5
ethereal_wool,70,0.986,1.5,9.757142857142858
exotic_integrity,3,0.0,0.0,1.3333333333333333
experthasan,10,1.0,2.0,8.2
explorer_holdings,2,1.0,0.0,9.0
express_kingfisher,23,0.348,0.8260869565217391,5.0
fantomx,3,0.0,1.0,6.333333333333333
fatihtahta,203,0.897,20.049261083743843,33.36945812807882
fayoussef,45,0.333,7.666666666666667,33.91111111111111
fervent_bus,29,1.0,2.689655172413793,8.448275862068966
foxlabs,62,0.984,3.2419354838709675,11.064516129032258
fresh_cliff,35,0.086,1.3142857142857143,5.942857142857143
gabruck97,3,0.0,2.6666666666666665,36.333333333333336
gauzy_penguin,10,0.9,3.2,6.7
generativa,2,0.5,1.5,6.0
gersinhobdc,2,1.0,3.5,8.0
get_anything,14,0.643,8.642857142857142,6.5
giovannibiancia,28,0.786,1.75,40.32142857142857
glowing_glove,113,0.513,0.9734513274336283,8.539823008849558
glueworks,5,1.0,1.2,6.0
gooyer.co,3,0.667,3.3333333333333335,12.0
gr_59017,5,0.0,0.4,8.6
gratifying_graph,10,0.0,0.6,1.9
graveled_receiver,2,0.0,1.0,2.0
grow_media,3,1.0,450.3333333333333,41.666666666666664
hachi-dev,5,1.0,0.4,3.4
harvest,23,0.696,2.217391304347826,11.826086956521738
harvestapi,16,0.875,2943.3125,68.875
hawkish_gym,2,0.5,0.5,16.5
haya_emaan,3,0.667,0.6666666666666666,5.333333333333333
heady_impediment,2,0.5,1.0,6.0
helenium,4,0.0,1.0,3.5
hichamrz,2,0.5,0.0,7.5
hpix,5,0.6,21.0,76.2
hypebridge,23,1.0,4.956521739130435,31.956521739130434
iettiu,2,1.0,0.0,26.5
igolaizola,83,0.904,21.349397590361445,22.662650602409638
igor_nersisian,5,1.0,0.6,4.6
immense_insulator,6,0.833,1.0,5.333333333333333
immortal_orthodontist,2,0.0,0.0,10.0
incomeenginelabs,3,0.333,0.3333333333333333,3.0
instagram-scraper,8,1.0,249.5,95.0
intrabit,3,1.0,1.0,3.3333333333333335
invideoiq,4,0.75,47.5,53.5
itclan-bd,3,1.0,4.666666666666667,11.333333333333334
jan.turon,2,0.5,0.5,12.0
jgoia,5,1.0,1.0,1.2
jimmywhyte,2,0.0,1.0,7.5
jobscrawler,39,0.308,1.1282051282051282,1.641025641025641
jokeso,2,0.5,1.0,10.5
joyouscam35875,11,0.0,4.0,6.090909090909091
jp_data_tools,3,0.333,0.6666666666666666,2.6666666666666665
jumbled_falcon,3,0.333,1.6666666666666667,5.0
jumpy_invoice,4,1.0,0.25,2.25
jungle_intertwining,3,0.0,1.3333333333333333,9.0
jungle_synthesizer,953,0.996,1.5015739769150052,8.816369359916054
justa,2,0.5,2.0,23.0
kaidev,6,0.0,0.8333333333333334,17.5
kaix,25,0.6,105.44,28.04
katerinahronik,5,0.0,1.0,18.6
kenko404,8,1.0,1.125,12.625
keyless_gardener,2,0.0,1.0,10.5
khadinakbar,470,0.009,6.45531914893617,10.21063829787234
kindly_bolt,2,1.0,0.0,3.5
kingofthejunes,3,1.0,0.3333333333333333,21.333333333333332
kloude,4,1.0,0.75,6.0
knagymate,25,1.0,5.76,22.16
koatiromeo,2,1.0,1.0,1.5
koreyoshi,10,0.6,0.7,7.1
kulqiz,2,1.0,2.5,20.0
lead_radar,2,0.0,3.0,7.0
ledgerworks,3,0.333,0.6666666666666666,8.0
leo_jhil,2,0.0,1.0,5.0
leorochasantos,21,0.952,1.0952380952380953,4.476190476190476
lisenser,3,0.0,0.3333333333333333,13.666666666666666
lukaskrivka,30,0.067,148.33333333333334,117.86666666666666
lulzasaur,494,0.996,1.0850202429149798,1.937246963562753
lumen_limitless,3,0.667,0.6666666666666666,41.0
madjad33,5,1.0,1.2,3.4
mahogany_songbird,19,1.0,0.8947368421052632,1.5263157894736843
makework36,46,0.87,9.717391304347826,12.0
mameta,2,0.0,0.5,2.0
marco.gullo,6,0.0,5.833333333333333,12.833333333333334
marcuslee,3,0.0,1.0,11.0
marielise.dev,30,0.967,8.733333333333333,21.333333333333332
martin0925,4,0.0,1.0,1.5
matyascimbulka,3,0.333,16.666666666666668,16.666666666666668
meaningful_quarry,2,0.0,1.0,4.5
metal_vitamin,3,1.0,0.6666666666666666,7.333333333333333
michael_b,8,1.0,1.375,16.125
mighty_monk,33,1.0,1.393939393939394,1.6666666666666667
mikhail.koviazin,2,0.0,1.5,13.0
mo_khairy,2,0.5,3.0,11.5
mohamed.k.sirag,6,0.0,0.16666666666666666,69.33333333333333
